Instrument,Date,Time,Record Type,Price,Volume,Undisclosed Volume,Value,Qualifiers,Trans ID,Bid ID,Ask ID,Bid/Ask,Entry Time,Old Price,Old Volume,Buyer Broker ID,Seller Broker ID
"BHP","2013-03-15","00:00:00.000","ENTER","35.010","1000","0","35010","","0","6241033612226315000","","B","","","","144",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.010","285","0","9977.85","","0","6241033612226841045","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.010","400","0","14004","","0","6241033612227113504","","B","","","","233",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.010","200","0","7002","","0","6241508326371346145","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.010","250","0","8752.5","","0","6241508326372134675","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.010","2000","0","70020","","0","6242301349134644708","","B","","","","311",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.010","1000","0","35010","","0","6242695798929961883","","B","","","","638",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.010","2000","0","70020","","0","6243783215929462098","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.010","1000","0","35010","","0","6244278545917571395","","B","","","","289",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.010","90","0","3150.9","","0","6245081189405808554","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.010","290","0","10152.9","","0","6245081189407646639","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.010","1000","0","35010","","0","6245081189407737661","","B","","","","638",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.010","200","0","7002","","0","6245081189408007436","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.010","285","0","9977.85","","0","6245081189408316459","","B","","","","638",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.010","142","0","4971.42","","0","6245081189408518736","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","950","0","33250","","0","6241033612226095815","","B","","","","406",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","500","0","17500","","0","6241033612226095995","","B","","","","150",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","1725","0","60375","","0","6241033612226097005","","B","","","","147",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","314","0","10990","","0","6241033612226097031","","B","","","","147",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","857","0","29995","","0","6241033612226097081","","B","","","","147",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","428","0","14980","","0","6241033612226097084","","B","","","","147",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","575","0","20125","","0","6241033612226097091","","B","","","","147",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","1212","0","42420","","0","6241033612226097095","","B","","","","147",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","597","0","20895","","0","6241033612226097107","","B","","","","147",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","152","0","5320","","0","6241033612226097110","","B","","","","147",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","294","0","10290","","0","6241033612226097125","","B","","","","147",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","585","0","20475","","0","6241033612226097129","","B","","","","147",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","289","0","10115","","0","6241033612226097133","","B","","","","147",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","578","0","20230","","0","6241033612226097141","","B","","","","147",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","571","0","19985","","0","6241033612226097143","","B","","","","147",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","540","0","18900","","0","6241033612226097147","","B","","","","147",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","500","0","17500","","0","6241033612226098994","","B","","","","406",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","500","0","17500","","0","6241033612226108251","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","220","0","7700","","0","6241033612226334797","","B","","","","244",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","430","0","15050","","0","6241033612226402165","","B","","","","144",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","600","0","21000","","0","6241033612226578619","","B","","","","147",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","570","0","19950","","0","6241033612226778567","","B","","","","638",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","285","0","9975","","0","6241033612226780378","","B","","","","638",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","100","0","3500","","0","6241033612226782049","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","714","0","24990","","0","6241033612227550973","","B","","","","638",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","1000","0","35000","","0","6241033612227640460","","B","","","","150",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","570","0","19950","","0","6241033612227828095","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","150","0","5250","","0","6241033612227972993","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","230","0","8050","","0","6241033612228183756","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","100","0","3500","","0","6241033612228261291","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","750","0","26250","","0","6241033612228553213","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","300","0","10500","","0","6241508326371344792","","B","","","","144",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","90","0","3150","","0","6241508326371344951","","B","","","","144",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","398","0","13930","","0","6241508326371345031","","B","","","","144",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","6000","0","210000","","0","6241508326371345437","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","20","0","700","","0","6241508326371345446","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","15","0","525","","0","6241508326371345473","","B","","","","122",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","1000","0","35000","","0","6241508326371346329","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","200","0","7000","","0","6241508326371346371","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","300","0","10500","","0","6241508326371346397","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","60","0","2100","","0","6241508326371346670","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","500","0","17500","","0","6241508326371347354","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","100","0","3500","","0","6241508326371378346","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","27","0","945","","0","6241508326371378818","","B","","","","406",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","27","0","945","","0","6241508326371378827","","B","","","","406",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","27","0","945","","0","6241508326371378834","","B","","","","406",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","27","0","945","","0","6241508326371378872","","B","","","","406",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","100","0","3500","","0","6241508326371388046","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","20","0","700","","0","6241508326371391972","","B","","","","144",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","1000","0","35000","","0","6241508326371596827","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","100","0","3500","","0","6241508326372202615","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","500","0","17500","","0","6241508326372714281","","B","","","","150",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","1000","0","35000","","0","6241508326373346970","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","28","0","980","","0","6241508326373435339","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","100","0","3500","","0","6241508326373445901","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","1000","0","35000","","0","6241508326373683122","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","1000","0","35000","","0","6241033612226204545","","B","","","","406",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","285","0","9975","","0","6241905250068973206","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","84","0","2940","","0","6241905250068973213","","B","","","","144",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","100","0","3500","","0","6241905250068973253","","B","","","","144",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","300","0","10500","","0","6241905250068973317","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","100","0","3500","","0","6241905250068974186","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","150","0","5250","","0","6241905250068974722","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","28","0","980","","0","6241905250068991247","","B","","","","638",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","500","0","17500","","0","6241905250068998078","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","571","0","19985","","0","6241033612226097076","","B","","","","147",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","1000","0","35000","","0","6241905250069023762","","B","","","","144",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","80","0","2800","","0","6241905250069779820","","B","","","","266",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","500","0","17500","","0","6241905250070295953","","B","","","","361",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","550","0","19250","","0","6241905250070613279","","B","","","","144",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","285","0","9975","","0","6241905250070740470","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","15","0","525","","0","6241905250070822566","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","300","0","10500","","0","6241905250071540315","","B","","","","638",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","100","0","3500","","0","6242301349132880107","","B","","","","144",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","15","0","525","","0","6242301349132881058","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","100","0","3500","","0","6242301349132881188","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","800","0","28000","","0","6242301349132900090","","B","","","","638",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","350","0","12250","","0","6242301349132927000","","B","","","","638",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","114","0","3990","","0","6242301349133086392","","B","","","","311",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","100","0","3500","","0","6242301349134554811","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","1000","0","35000","","0","6242301349134845588","","B","","","","144",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","100","0","3500","","0","6242301349135109861","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","200","0","7000","","0","6241033612226957503","","B","","","","266",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","100","0","3500","","0","6242695798929345453","","B","","","","122",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","45","0","1575","","0","6242695798929346405","","B","","","","150",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","200","0","7000","","0","6242695798929386923","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","50","0","1750","","0","6242695798931102560","","B","","","","406",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","100","0","3500","","0","6242695798931230919","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","100","0","3500","","0","6243783215929216887","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","150","0","5250","","0","6243783215929217077","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","1000","0","35000","","0","6243783215929488830","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","600","0","21000","","0","6243783215929770880","","B","","","","266",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","1000","0","35000","","0","6243783215929838946","","B","","","","338",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","1000","0","35000","","0","6243783215929914112","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","100","0","3500","","0","6243783215930004276","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","265","0","9275","","0","6243783215930573175","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","500","0","17500","","0","6243783215930584758","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","1000","0","35000","","0","6243783215930876330","","B","","","","412",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","72","0","2520","","0","6243783215931760462","","B","","","","266",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","55","0","1925","","0","6244278545917530668","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","175","0","6125","","0","6244278545917547338","","B","","","","638",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","1000","0","35000","","0","6244278545917572481","","B","","","","150",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","300","0","10500","","0","6244278545917573573","","B","","","","361",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","500","0","17500","","0","6242695798930128979","","B","","","","144",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","1000","0","35000","","0","6244278545918077538","","B","","","","144",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","285","0","9975","","0","6244278545919054596","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","600","0","21000","","0","6244278545919428814","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","800","0","28000","","0","6244278545919695486","","B","","","","361",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","430","0","15050","","0","6244278545919878243","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","30","0","1050","","0","6244675469615158973","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","1000","0","35000","","0","6244675469615159739","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","20","0","700","","0","6244675469615174939","","B","","","","638",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","1000","0","35000","","0","6244675469615178771","","B","","","","638",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","6","0","210","","0","6244675469615208310","","B","","","","406",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","14","0","490","","0","6244675469615208774","","B","","","","406",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","5000","0","175000","","0","6244675469615211131","","B","","","","147",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","500","0","17500","","0","6244675469615248079","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","500","0","17500","","0","6244675469617278292","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","300","0","10500","","0","6245081189405808752","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","800","0","28000","","0","6245081189405827211","","B","","","","638",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","500","0","17500","","0","6245081189406211128","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","200","0","7000","","0","6245081189406341418","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","111","0","3885","","0","6245081189406595358","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","500","0","17500","","0","6245081189406983528","","B","","","","298",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","33","0","1155","","0","6245081189407043300","","B","","","","255",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","1000","0","35000","","0","6245081189407177745","","B","","","","179",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","2500","0","87500","","0","6245081189407194639","","B","","","","266",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","200","0","7000","","0","6245081189407459493","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","1000","0","35000","","0","6245081189407500739","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","650","0","22750","","0","6245081189407547581","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","300","0","10500","","0","6245081189407617555","","B","","","","638",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","720","0","25200","","0","6245081189407669437","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","85","0","2975","","0","6245081189407968632","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","1000","0","35000","","0","6245081189408382122","","B","","","","638",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","100","0","3500","","0","6245081189408553883","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","35.000","400","0","14000","","0","6245081189408621195","","B","","","","638",""
"BHP","2013-03-15","00:00:00.000","ENTER","34.990","1028","0","35969.72","","0","6245081189405807418","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","34.990","1000","0","34990","","0","6245081189407492187","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","34.990","286","0","10007.14","","0","6245081189408864372","","B","","","","638",""
"BHP","2013-03-15","00:00:00.000","ENTER","34.980","2500","0","87450","","0","6241508326371345436","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","34.960","140","0","4894.4","","0","6245081189406098001","","B","","","","144",""
"BHP","2013-03-15","00:00:00.000","ENTER","34.960","200","0","6992","","0","6245081189408065465","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","34.950","2861","0","99991.95","","0","6241033612226096741","","B","","","","338",""
"BHP","2013-03-15","00:00:00.000","ENTER","34.950","100","0","3495","","0","6241508326373034326","","B","","","","144",""
"BHP","2013-03-15","00:00:00.000","ENTER","34.950","1000","0","34950","","0","6244278545918011125","","B","","","","144",""
"BHP","2013-03-15","00:00:00.000","ENTER","34.950","102","0","3564.9","","0","6244278545919237153","","B","","","","638",""
"BHP","2013-03-15","00:00:00.000","ENTER","34.950","400","0","13980","","0","6243783215931177130","","B","","","","144",""
"BHP","2013-03-15","00:00:00.000","ENTER","34.920","200","0","6984","","0","6245081189407081540","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","34.910","280","0","9774.8","","0","6244278545919493404","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","34.900","270","0","9423","","0","6241033612227289832","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","34.900","200","0","6980","","0","6241508326371344771","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","34.900","3000","0","104700","","0","6241508326371345530","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","34.900","500","0","17450","","0","6241508326371347357","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","34.900","200","0","6980","","0","6241508326373377771","","B","","","","677",""
"BHP","2013-03-15","00:00:00.000","ENTER","34.900","573","0","19997.7","","0","6241905250069018719","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","34.900","150","0","5235","","0","6241905250069639059","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","34.900","250","0","8725","","0","6242695798929346492","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","34.900","500","0","17450","","0","6243783215931032052","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","34.900","1000","0","34900","","0","6244278545917669515","","B","","","","154",""
"BHP","2013-03-15","00:00:00.000","ENTER","34.900","288","0","10051.2","","0","6242301349134649201","","B","","","","144",""
"BHP","2013-03-15","00:00:00.000","ENTER","34.900","1000","0","34900","","0","6244675469615208537","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","34.900","2000","0","69800","","0","6245081189406772484","","B","","","","311",""
"BHP","2013-03-15","00:00:00.000","ENTER","34.900","500","0","17450","","0","6245081189406823436","","B","","","","638",""
"BHP","2013-03-15","00:00:00.000","ENTER","34.900","2500","0","87250","","0","6245081189407584612","","B","","","","266",""
"BHP","2013-03-15","00:00:00.000","ENTER","34.900","300","0","10470","","0","6245081189408294479","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","34.890","214","0","7466.46","","0","6241033612227236968","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","34.890","36","0","1256.04","","0","6242695798929344606","","B","","","","244",""
"BHP","2013-03-15","00:00:00.000","ENTER","34.890","125","0","4361.25","","0","6243783215929594606","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","34.880","280","0","9766.4","","0","6241033612228201270","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","34.880","75","0","2616","","0","6245081189405841844","","B","","","","150",""
"BHP","2013-03-15","00:00:00.000","ENTER","34.880","1000","0","34880","","0","6245081189407263966","","B","","","","638",""
"BHP","2013-03-15","00:00:00.000","ENTER","34.880","1000","0","34880","","0","6245081189408322064","","B","","","","638",""
"BHP","2013-03-15","00:00:00.000","ENTER","34.870","125","0","4358.75","","0","6245081189407747071","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","34.850","100","0","3485","","0","6241508326372400384","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","34.850","250","0","8712.5","","0","6241905250071478035","","B","","","","406",""
"BHP","2013-03-15","00:00:00.000","ENTER","34.850","60","0","2091","","0","6242695798929345895","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","34.850","800","0","27880","","0","6245081189407731048","","B","","","","638",""
"BHP","2013-03-15","00:00:00.000","ENTER","34.850","250","0","8712.5","","0","6245081189408465169","","B","","","","255",""
"BHP","2013-03-15","00:00:00.000","ENTER","34.840","100","0","3484","","0","6241905250068974665","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","34.830","300","0","10449","","0","6242695798929346426","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","34.810","650","0","22626.5","","0","6245081189407052635","","B","","","","157",""
"BHP","2013-03-15","00:00:00.000","ENTER","34.810","100","0","3481","","0","6245081189408016512","","B","","","","122",""
"BHP","2013-03-15","00:00:00.000","ENTER","34.800","144","0","5011.2","","0","6241033612226508966","","B","","","","361",""
"BHP","2013-03-15","00:00:00.000","ENTER","34.800","150","0","5220","","0","6241033612226931480","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","34.800","150","0","5220","","0","6241033612227954666","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","34.800","240","0","8352","","0","6241508326371345740","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","34.800","500","0","17400","","0","6241508326371347358","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","34.800","300","0","10440","","0","6241508326371514488","","B","","","","144",""
"BHP","2013-03-15","00:00:00.000","ENTER","34.800","282","0","9813.6","","0","6241508326373394945","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","34.800","150","0","5220","","0","6241905250068974192","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","34.800","287","0","9987.6","","0","6241905250068974559","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","34.800","58","0","2018.4","","0","6241905250069280216","","B","","","","266",""
"BHP","2013-03-15","00:00:00.000","ENTER","34.800","150","0","5220","","0","6242695798929345953","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","34.800","200","0","6960","","0","6244278545917530624","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","34.800","1000","0","34800","","0","6244675469615208786","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","34.800","2000","0","69600","","0","6245081189406559023","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","34.800","200","0","6960","","0","6245081189407353428","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","34.800","287","0","9987.6","","0","6245081189407415360","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","34.800","1000","0","34800","","0","6245081189407630571","","B","","","","140",""
"BHP","2013-03-15","00:00:00.000","ENTER","34.800","1000","0","34800","","0","6245081189408343858","","B","","","","638",""
"BHP","2013-03-15","00:00:00.000","ENTER","34.800","574","0","19975.2","","0","6241033612226097052","","B","","","","147",""
